DateIn,Site,Ticket,Operator,CustNum,Customer,Reference,Vehicle,Rolloff,TransType,Amount
2025-06-02,44,1017855,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 74,,CHG  SALE,157.10
2025-06-02,44,1017863,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 146,,CHG  SALE,42.30
2025-06-02,44,1017864,AKEMY,96,SOUTHERN SANITATION SERVICE,WALTMART,#79,,CHG  SALE,411.00
2025-06-02,44,1017890,AKEMY,96,SOUTHERN SANITATION SERVICE,LOVES,#93,,CHG  SALE,343.60
2025-06-02,44,1017896,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 137,,CHG  SALE,41.30
2025-06-02,44,1017968,AKEMY,96,SOUTHERN SANITATION SERVICE,,#85,,CHG  SALE,140.90
2025-06-02,44,1017975,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 329,,CHG  SALE,46.90
2025-06-02,44,1018076,AKEMY,96,SOUTHERN SANITATION SERVICE,LOWES,#94,,CHG  SALE,147.40
2025-06-02,44,1018104,ROSIE,96,SOUTHERN SANITATION SERVICE,,#85 144,,CHG  SALE,0.40
2025-06-02,44,1018113,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 70,,CHG  SALE,149.70
2025-06-02,44,1018140,ROSIE,96,SOUTHERN SANITATION SERVICE,LOVE'S,#93,,CHG  SALE,302.70
2025-06-02,44,1018190,ROSIE,96,SOUTHERN SANITATION SERVICE,,LS-4,,CHG  SALE,136.70
2025-06-02,44,1018237,WIZARD,98,S.S.S. MINI ROLL-OFF,,#82 053,,CHG  SALE,24.10
2025-06-02,44,1018247,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 369,,CHG  SALE,30.60
2025-06-02,44,1018254,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 285,,CHG  SALE,269.70
2025-06-02,44,1018377,AKEMY,98,S.S.S. MINI ROLL-OFF,,#82 065,,CHG  SALE,240.30
2025-06-02,44,1018390,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 72,,CHG  SALE,46.90
2025-06-02,44,1018412,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 123,,CHG  SALE,69.70
2025-06-02,44,1018415,WIZARD,98,S.S.S. MINI ROLL-OFF,,#82 033,,CHG  SALE,30.60
2025-06-02,44,1018465,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 284,,CHG  SALE,71.60
2025-06-02,44,1018493,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 188,,CHG  SALE,12.00
2025-06-02,44,1018505,AKEMY,96,SOUTHERN SANITATION SERVICE,,#85 348,,CHG  SALE,133.40
2025-06-03,44,1018513,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 105,,CHG  SALE,160.80
2025-06-03,44,1018519,WIZARD,98,S.S.S. MINI ROLL-OFF,,#82 075,,CHG  SALE,8.30
2025-06-03,44,1018524,ROSIE,96,SOUTHERN SANITATION SERVICE,,#94 190,,CHG  SALE,122.30
2025-06-03,44,1018533,SANDY,96,SOUTHERN SANITATION SERVICE,,#85 256,,CHG  SALE,66.90
2025-06-03,44,1018536,SANDY,96,SOUTHERN SANITATION SERVICE,PILOT,#93,,CHG  SALE,496.10
2025-06-03,44,1018617,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 171,,CHG  SALE,130.20
2025-06-03,44,1018622,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 125,,CHG  SALE,202.70
2025-06-03,44,1018655,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 120,,CHG  SALE,11.10
2025-06-03,44,1018723,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 79,,CHG  SALE,68.30
2025-06-03,44,1018749,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 296,,CHG  SALE,33.00
2025-06-03,44,1018753,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 247,,CHG  SALE,220.80
2025-06-03,44,1018762,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 260,,CHG  SALE,30.20
2025-06-03,44,1018776,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 379,,CHG  SALE,159.00
2025-06-03,44,1018881,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 325,,CHG  SALE,17.60
2025-06-03,44,1018890,ROSIE,96,SOUTHERN SANITATION SERVICE,HEB,LS-3,,CHG  SALE,346.80
2025-06-03,44,1018952,SANDY,96,SOUTHERN SANITATION SERVICE,,#85,,CHG  SALE,190.60
2025-06-03,44,1018958,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 147,,CHG  SALE,42.70
2025-06-03,44,1018961,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 366,,CHG  SALE,75.80
2025-06-03,44,1018966,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 158,,CHG  SALE,180.80
2025-06-03,44,1019056,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 153,,CHG  SALE,65.10
2025-06-03,44,1019071,ROSIE,96,SOUTHERN SANITATION SERVICE,KHOL'S,LS-3,,CHG  SALE,0.00
2025-06-03,44,1019081,ROSIE,96,SOUTHERN SANITATION SERVICE,HEB,#93,,CHG  SALE,412.40
2025-06-03,44,1019110,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 272,,CHG  SALE,45.50
2025-06-03,44,1019117,ROSIE,96,SOUTHERN SANITATION SERVICE,WALMART,#85,,CHG  SALE,609.10
2025-06-03,44,1019127,ROSIE,98,S.S.S. MINI ROLL-OFF,,LS-3 066,,CHG  SALE,214.80
2025-06-03,44,1019131,SANDY,96,SOUTHERN SANITATION SERVICE,,#94 203,,CHG  SALE,12.00
2025-06-03,44,1019137,SANDY,96,SOUTHERN SANITATION SERVICE,,LS-4 156,,CHG  SALE,94.40
2025-06-04,44,1019151,SANDY,98,S.S.S. MINI ROLL-OFF,,LS-3 033,,CHG  SALE,8.80
2025-06-04,44,1019182,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 211,,CHG  SALE,25.10
2025-06-04,44,1019188,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 360,,CHG  SALE,53.40
2025-06-04,44,1019192,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 194,,CHG  SALE,48.30
2025-06-04,44,1019209,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 367,,CHG  SALE,100.90
2025-06-04,44,1019229,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 226,,CHG  SALE,86.00
2025-06-04,44,1019245,SANDY,96,SOUTHERN SANITATION SERVICE,,LS-4,,CHG  SALE,44.10
2025-06-04,44,1019263,SANDY,96,SOUTHERN SANITATION SERVICE,,#94 9,,CHG  SALE,159.50
2025-06-04,44,1019274,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 164,,CHG  SALE,30.20
2025-06-04,44,1019299,AKEMY,98,S.S.S. MINI ROLL-OFF,,LS-3 053,,CHG  SALE,318.20
2025-06-04,44,1019317,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 159,,CHG  SALE,95.30
2025-06-04,44,1019329,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 84,,CHG  SALE,104.60
2025-06-04,44,1019358,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 270,,CHG  SALE,62.30
2025-06-04,44,1019362,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 188,,CHG  SALE,24.60
2025-06-04,44,1019374,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 310,,CHG  SALE,106.40
2025-06-04,44,1019383,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 252,,CHG  SALE,71.10
2025-06-04,44,1019476,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 116,,CHG  SALE,40.40
2025-06-04,44,1019506,AKEMY,98,S.S.S. MINI ROLL-OFF,,LS-3 020,,CHG  SALE,46.50
2025-06-04,44,1019528,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 60,,CHG  SALE,97.10
2025-06-04,44,1019550,AKEMY,96,SOUTHERN SANITATION SERVICE,,#93 371,,CHG  SALE,1485.10
2025-06-04,44,1019597,SANDY,96,SOUTHERN SANITATION SERVICE,,#93 306,,CHG  SALE,41.30
2025-06-04,44,1019597,SANDY,96,SOUTHERN SANITATION SERVICE,,#93 306,,CHG  SALE,20.00
2025-06-04,44,1019620,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 54,,CHG  SALE,84.60
2025-06-04,44,1019626,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 346,,CHG  SALE,212.50
2025-06-04,44,1019635,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 138,,CHG  SALE,77.10
2025-06-04,44,1019645,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 141,,CHG  SALE,50.20
2025-06-04,44,1019674,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 166,,CHG  SALE,73.40
2025-06-04,44,1019713,AKEMY,96,SOUTHERN SANITATION SERVICE,,LS-3 107,,CHG  SALE,3.70
2025-06-04,44,1019726,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 303,,CHG  SALE,66.50
2025-06-05,44,1019749,ROSIE,96,SOUTHERN SANITATION SERVICE,,#85 74,,CHG  SALE,53.00
2025-06-05,44,1019764,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 378,,CHG  SALE,207.80
2025-06-05,44,1019790,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 142,,CHG  SALE,44.60
2025-06-05,44,1019805,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 351,,CHG  SALE,49.70
2025-06-05,44,1019853,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 144,,CHG  SALE,112.50
2025-06-05,44,1019860,ROSIE,96,SOUTHERN SANITATION SERVICE,,#94 43,,CHG  SALE,89.70
2025-06-05,44,1019871,SANDY,98,S.S.S. MINI ROLL-OFF,,LS-3 048,,CHG  SALE,23.20
2025-06-05,44,1019915,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 183,,CHG  SALE,92.50
2025-06-05,44,1019923,ROSIE,96,SOUTHERN SANITATION SERVICE,,LS-4 17,,CHG  SALE,365.40
2025-06-05,44,1019925,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 98,,CHG  SALE,36.20
2025-06-05,44,1019966,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 200,,CHG  SALE,221.80
2025-06-05,44,1019988,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 32,,CHG  SALE,125.50
2025-06-05,44,1019994,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 355,,CHG  SALE,62.30
2025-06-05,44,1020041,ROSIE,96,SOUTHERN SANITATION SERVICE,OJOS LOCOS,LS-3,,CHG  SALE,105.00
2025-06-05,44,1020048,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 59,,CHG  SALE,65.50
2025-06-05,44,1020094,SANDY,96,SOUTHERN SANITATION SERVICE,LOWES,#93,,CHG  SALE,135.30
2025-06-05,44,1020125,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 190,,CHG  SALE,107.40
2025-06-05,44,1020126,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 362,,CHG  SALE,172.00
2025-06-05,44,1020130,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 364,,CHG  SALE,31.10
2025-06-05,44,1020169,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 64,,CHG  SALE,31.60
2025-06-05,44,1020188,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 59,,CHG  SALE,43.20
2025-06-05,44,1020201,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 218,,CHG  SALE,109.20
2025-06-05,44,1020204,ROSIE,98,S.S.S. MINI ROLL-OFF,,LS-3 085,,CHG  SALE,16.20
2025-06-05,44,1020237,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 348,,CHG  SALE,49.20
2025-06-05,44,1020263,ROSIE,96,SOUTHERN SANITATION SERVICE,,LS-4 315,,CHG  SALE,70.20
2025-06-05,44,1020267,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 172,,CHG  SALE,2.30
2025-06-05,44,1020278,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 17,,CHG  SALE,251.10
2025-06-06,44,1020282,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 367,,CHG  SALE,110.60
2025-06-06,44,1020294,ROSIE,96,SOUTHERN SANITATION SERVICE,PILOT,#94,,CHG  SALE,325.50
2025-06-06,44,1020310,ROSIE,98,S.S.S. MINI ROLL-OFF,,LS-3 020,,CHG  SALE,26.50
2025-06-06,44,1020320,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 254,,CHG  SALE,126.00
2025-06-06,44,1020342,ROSIE,96,SOUTHERN SANITATION SERVICE,OUTLETS,LS-4,,CHG  SALE,255.70
2025-06-06,44,1020368,ROSIE,98,S.S.S. MINI ROLL-OFF,,LS-3 045,,CHG  SALE,177.60
2025-06-06,44,1020383,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 144,,CHG  SALE,21.30
2025-06-06,44,1020396,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 203,,CHG  SALE,186.90
2025-06-06,44,1020416,ROSIE,96,SOUTHERN SANITATION SERVICE,,#87 215,,CHG  SALE,4.60
2025-06-06,44,1020423,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 379,,CHG  SALE,62.70
2025-06-06,44,1020456,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 126,,CHG  SALE,67.80
2025-06-06,44,1020478,ROSIE,96,SOUTHERN SANITATION SERVICE,LA POSADA,LS-4,,CHG  SALE,26.90
2025-06-06,44,1020480,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 30,,CHG  SALE,56.20
2025-06-06,44,1020514,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 93,,CHG  SALE,39.00
2025-06-06,44,1020542,ROSIE,96,SOUTHERN SANITATION SERVICE,DOCTORS,#85,,CHG  SALE,185.00
2025-06-06,44,1020543,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 370,,CHG  SALE,80.90
2025-06-06,44,1020677,SANDY,96,SOUTHERN SANITATION SERVICE,,#94 188,,CHG  SALE,461.10
2025-06-06,44,1020699,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 106,,CHG  SALE,93.90
2025-06-06,44,1020710,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 164,,CHG  SALE,19.00
2025-06-06,44,1020717,SANDY,98,S.S.S. MINI ROLL-OFF,,LS-3 069,,CHG  SALE,124.10
2025-06-06,44,1020792,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 371,,CHG  SALE,49.70
2025-06-06,44,1020801,ROSIE,96,SOUTHERN SANITATION SERVICE,,LS-4 366,,CHG  SALE,51.60
2025-06-06,44,1020802,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 247,,CHG  SALE,20.40
2025-06-06,44,1020829,SANDY,96,SOUTHERN SANITATION SERVICE,,LS-3 24,,CHG  SALE,27.90
2025-06-06,44,1020831,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 374,,CHG  SALE,56.20
2025-06-06,44,1020840,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 26,,CHG  SALE,149.20
2025-06-07,44,1020842,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 225,,CHG  SALE,29.70
2025-06-07,44,1020885,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 122,,CHG  SALE,73.40
2025-06-07,44,1020941,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 353,,CHG  SALE,38.10
2025-06-07,44,1020978,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 251,,CHG  SALE,31.10
2025-06-07,44,1021014,SANDY,96,SOUTHERN SANITATION SERVICE,,#85 44,,CHG  SALE,20.00
2025-06-07,44,1021054,ROSIE,96,SOUTHERN SANITATION SERVICE,,LS-4 373,,CHG  SALE,1251.30
2025-06-07,44,1021113,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 140,,CHG  SALE,37.60
2025-06-07,44,1021160,SANDY,98,S.S.S. MINI ROLL-OFF,,LS-3 015,,CHG  SALE,42.30
2025-06-07,44,1021265,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 52,,CHG  SALE,42.30
2025-06-07,44,1021273,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 111,,CHG  SALE,103.70
2025-06-07,44,1021359,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 103,,CHG  SALE,23.20
2025-06-09,44,1021441,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 146,,CHG  SALE,50.60
2025-06-09,44,1021509,SANDY,96,SOUTHERN SANITATION SERVICE,,#85,,CHG  SALE,121.30
2025-06-09,44,1021512,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 306,,CHG  SALE,57.20
2025-06-09,44,1021546,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 303,,CHG  SALE,53.00
2025-06-09,44,1021616,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 214,,CHG  SALE,109.70
2025-06-09,44,1021618,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 194,,CHG  SALE,32.50
2025-06-09,44,1021718,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 185,,CHG  SALE,38.10
2025-06-09,44,1021723,ROSIE,96,SOUTHERN SANITATION SERVICE,FLYING J,#85,,CHG  SALE,248.30
2025-06-09,44,1021743,ROSIE,98,S.S.S. MINI ROLL-OFF,,#94 015,,CHG  SALE,19.50
2025-06-09,44,1021839,SANDY,96,SOUTHERN SANITATION SERVICE,,LS-4,,CHG  SALE,61.30
2025-06-09,44,1021842,SANDY,98,S.S.S. MINI ROLL-OFF,,#94 079,,CHG  SALE,805.30
2025-06-09,44,1021849,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 367,,CHG  SALE,27.90
2025-06-09,44,1021854,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 336,,CHG  SALE,35.80
2025-06-09,44,1021928,SANDY,98,S.S.S. MINI ROLL-OFF,,LS-3 065,,CHG  SALE,12.50
2025-06-09,44,1021935,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 87,,CHG  SALE,42.30
2025-06-09,44,1021957,ROSIE,96,SOUTHERN SANITATION SERVICE,,#85,,CHG  SALE,206.90
2025-06-10,44,1021982,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 110,,CHG  SALE,57.20
2025-06-10,44,1021993,ROSIE,96,SOUTHERN SANITATION SERVICE,,#85 166,,CHG  SALE,111.10
2025-06-10,44,1021994,SANDY,96,SOUTHERN SANITATION SERVICE,PILOT,#93,,CHG  SALE,491.50
2025-06-10,44,1022018,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 254,,CHG  SALE,18.10
2025-06-10,44,1022030,SANDY,96,SOUTHERN SANITATION SERVICE,HEB,LS-3,,CHG  SALE,392.00
2025-06-10,44,1022032,ROSIE,96,SOUTHERN SANITATION SERVICE,BESTBUY,#79,,CHG  SALE,0.00
2025-06-10,44,1022081,SANDY,96,SOUTHERN SANITATION SERVICE,HEB,#85,,CHG  SALE,442.20
2025-06-10,44,1022087,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 226,,CHG  SALE,6.50
2025-06-10,44,1022093,SANDY,96,SOUTHERN SANITATION SERVICE,HEB,#79,,CHG  SALE,508.70
2025-06-10,44,1022099,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 348,,CHG  SALE,54.40
2025-06-10,44,1022143,SANDY,96,SOUTHERN SANITATION SERVICE,HEB,LS-3,,CHG  SALE,397.10
2025-06-10,44,1022167,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 369,,CHG  SALE,59.90
2025-06-10,44,1022195,SANDY,96,SOUTHERN SANITATION SERVICE,,#87 379,,CHG  SALE,24.60
2025-06-10,44,1022231,SANDY,96,SOUTHERN SANITATION SERVICE,,#79,,CHG  SALE,44.60
2025-06-10,44,1022267,ROSIE,96,SOUTHERN SANITATION SERVICE,DOCTORS,#85,,CHG  SALE,192.50
2025-06-10,44,1022286,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 153,,CHG  SALE,68.80
2025-06-10,44,1022340,ROSIE,96,SOUTHERN SANITATION SERVICE,BEST BUY,#79,,CHG  SALE,113.40
2025-06-10,44,1022355,ROSIE,96,SOUTHERN SANITATION SERVICE,LOWES,#93,,CHG  SALE,134.30
2025-06-10,44,1022408,ROSIE,96,SOUTHERN SANITATION SERVICE,OJOS LOCOS,#94,,CHG  SALE,91.60
2025-06-10,44,1022418,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 147,,CHG  SALE,67.80
2025-06-10,44,1022430,ROSIE,96,SOUTHERN SANITATION SERVICE,HEB,#93,,CHG  SALE,387.80
2025-06-10,44,1022438,ROSIE,96,SOUTHERN SANITATION SERVICE,,#85,,CHG  SALE,298.50
2025-06-10,44,1022458,ROSIE,96,SOUTHERN SANITATION SERVICE,,#79 79,,CHG  SALE,83.20
2025-06-10,44,1022484,ROSIE,96,SOUTHERN SANITATION SERVICE,,#93 339,,CHG  SALE,84.60
2025-06-10,44,1022492,ROSIE,98,S.S.S. MINI ROLL-OFF,,#94 081,,CHG  SALE,22.70
2025-06-11,44,1022506,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 119,,CHG  SALE,55.80
2025-06-11,44,1022508,WIZARD,98,S.S.S. MINI ROLL-OFF,,#82 026,,CHG  SALE,28.80
2025-06-11,44,1022509,SANDY,96,SOUTHERN SANITATION SERVICE,,#85 367,,CHG  SALE,68.30
2025-06-11,44,1022519,SANDY,96,SOUTHERN SANITATION SERVICE,HEB,#93,,CHG  SALE,266.40
2025-06-11,44,1022525,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 182,,CHG  SALE,164.60
2025-06-11,44,1022544,SANDY,96,SOUTHERN SANITATION SERVICE,,#87 262,,CHG  SALE,104.60
2025-06-11,44,1022546,ROSIE,96,SOUTHERN SANITATION SERVICE,,#85 144,,CHG  SALE,441.70
2025-06-11,44,1022550,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 284,,CHG  SALE,79.50
2025-06-11,44,1022568,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 121,,CHG  SALE,45.10
2025-06-11,44,1022583,SANDY,96,SOUTHERN SANITATION SERVICE,,#94 242,,CHG  SALE,179.90
2025-06-11,44,1022607,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 349,,CHG  SALE,46.90
2025-06-11,44,1022617,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 220,,CHG  SALE,297.60
2025-06-11,44,1022633,ROSIE,96,SOUTHERN SANITATION SERVICE,CINEMARK,LS-3,,CHG  SALE,642.10
2025-06-11,44,1022638,ROSIE,96,SOUTHERN SANITATION SERVICE,,#94 257,,CHG  SALE,73.00
2025-06-11,44,1022646,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 103,,CHG  SALE,64.10
2025-06-11,44,1022661,SANDY,98,S.S.S. MINI ROLL-OFF,,LS-3 075,,CHG  SALE,38.60
2025-06-11,44,1022666,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 359,,CHG  SALE,121.30
2025-06-11,44,1022676,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 98,,CHG  SALE,46.90
2025-06-11,44,1022677,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 201,,CHG  SALE,74.80
2025-06-11,44,1022689,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-4 240,,CHG  SALE,79.50
2025-06-11,44,1022695,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 16,,CHG  SALE,110.20
2025-06-11,44,1022703,ROSIE,98,S.S.S. MINI ROLL-OFF,,#94 060,,CHG  SALE,43.70
2025-06-11,44,1022710,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 84,,CHG  SALE,22.70
2025-06-11,44,1022712,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 84,,CHG  SALE,22.70
2025-06-11,44,1022716,ROSIE,96,SOUTHERN SANITATION SERVICE,,#85 84,,CHG  SALE,19.00
2025-06-11,44,1022730,ROSIE,96,SOUTHERN SANITATION SERVICE,,#93 152,,CHG  SALE,81.80
