DateIn,Site,Ticket,Operator,CustNum,Customer,Reference,Vehicle,Rolloff,TransType,Amount,Amount Match,Landfill_Amount,Trux_Amount,Difference,Entered Ticket,Material Description
2025-07-29,44,1045175,ROSIE,96,SOUTHERN SANITATION SERVICE,,#85 308,,CHG  SALE,135.3,False,$135.30,$135.32,$-0.02,1045175,Trash
2025-07-29,44,1045183,ROSIE,96,SOUTHERN SANITATION SERVICE,,#87 192,,CHG  SALE,1420.2,False,"$1,420.20","$1,420.24",$-0.04,1045183,Food
2025-07-29,44,1045188,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 112,,CHG  SALE,141.8,False,$141.80,$141.83,$-0.03,1045188,Trash
2025-07-29,44,1045206,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 343,,CHG  SALE,66.0,False,$66.00,$66.03,$-0.03,1045206,Trash
2025-07-29,44,1045215,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 215,,CHG  SALE,97.1,False,$97.10,$97.19,$-0.09,1045215,Trash
2025-07-29,44,1045216,ROSIE,96,SOUTHERN SANITATION SERVICE,HEB,#79,,CHG  SALE,385.4,False,$385.40,$385.49,$-0.09,1045216,Trash
2025-07-29,44,1045218,ROSIE,96,SOUTHERN SANITATION SERVICE,,#87,,CHG  SALE,141.3,False,$141.30,$141.36,$-0.06,1045218,Trash
2025-07-29,44,1045237,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 129,,CHG  SALE,65.5,False,$65.50,$65.57,$-0.07,1045237,Trash
2025-07-29,44,1045258,ROSIE,96,SOUTHERN SANITATION SERVICE,DOCTORS,#85,,CHG  SALE,191.1,False,$191.10,$191.12,$-0.02,1045258,Trash
2025-07-29,44,1045276,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 370,,CHG  SALE,33.0,False,$33.00,$33.02,$-0.02,1045276,Trash
2025-07-29,44,1045322,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 111,,CHG  SALE,30.2,False,$30.20,$30.23,$-0.03,1045322,Trash
2025-07-29,44,1045344,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 175,,CHG  SALE,98.5,False,$98.50,$98.58,$-0.08,1045344,Trash
2025-07-29,44,1045360,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 232,,CHG  SALE,357.1,False,$357.10,$357.12,$-0.02,1045360,Trash
2025-07-29,44,1045383,SANDY,96,SOUTHERN SANITATION SERVICE,,#94 232,,CHG  SALE,20.0,False,$20.00,$0.00,$20.00,No Match,No Match
2025-07-29,44,1045390,ROSIE,96,SOUTHERN SANITATION SERVICE,CINEMARK,#79,,CHG  SALE,445.4,False,$445.40,$445.47,$-0.07,1045390,Trash
2025-07-29,44,1045412,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 34,,CHG  SALE,90.6,False,$90.60,$90.68,$-0.08,1045412,Trash
2025-07-29,44,1045485,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 71,,CHG  SALE,285.9,False,$285.90,$285.98,$-0.08,1045485,Trash
2025-07-29,44,1045521,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 351,,CHG  SALE,115.7,False,$115.70,$115.79,$-0.09,1045521,Trash
2025-07-29,44,1045557,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 279,,CHG  SALE,149.2,False,$149.20,$149.27,$-0.07,1045557,Trash
2025-07-29,44,1045564,SANDY,96,SOUTHERN SANITATION SERVICE,OUTLETS,LS-3,,CHG  SALE,0.0,True,$0.00,$0.00,$0.00,1045564,Cardboard
2025-07-29,44,1045597,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 160,,CHG  SALE,181.3,False,$181.30,$181.35,$-0.05,1045597,Trash
2025-07-29,44,1045611,SANDY,96,SOUTHERN SANITATION SERVICE,HEB,#79,,CHG  SALE,404.5,False,$404.50,$404.55,$-0.05,1045611,Trash
2025-07-29,44,1045666,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 124,,CHG  SALE,46.9,False,$46.90,$51.15,$-4.25,1045666,Trash
2025-07-29,44,1045678,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 284,,CHG  SALE,124.1,False,$124.10,$124.16,$-0.06,1045678,Trash
2025-07-29,44,1045730,SANDY,96,SOUTHERN SANITATION SERVICE,HEB,#79,,CHG  SALE,318.0,False,$318.00,$318.06,$-0.06,1045730,Trash
2025-07-29,44,1045735,ROSIE,96,SOUTHERN SANITATION SERVICE,,#85 289,,CHG  SALE,8.8,False,$8.80,$0.00,$8.80,No Match,No Match
2025-07-29,44,1045737,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 305,,CHG  SALE,52.0,False,$52.00,$52.08,$-0.08,1045737,Trash
2025-07-30,44,1045760,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 150,,CHG  SALE,237.1,False,$237.10,$237.15,$-0.05,1045760,Trash
2025-07-30,44,1045761,SANDY,96,SOUTHERN SANITATION SERVICE,,#85 294,,CHG  SALE,5.5,False,$5.50,$5.58,$-0.08,1045761,Trash
2025-07-30,44,1045771,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 170,,CHG  SALE,54.4,False,$54.40,$54.41,$-0.01,1045771,Trash
2025-07-30,44,1045778,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 19,,CHG  SALE,18.6,True,$18.60,$18.60,$0.00,1045778,Trash
2025-07-30,44,1045818,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 225,,CHG  SALE,91.6,False,$91.60,$91.61,$-0.01,1045818,Trash
2025-07-30,44,1045845,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 175,,CHG  SALE,247.3,False,$247.30,$247.38,$-0.08,1045845,Trash
2025-07-30,44,1045857,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 109,,CHG  SALE,543.1,False,$543.10,$543.12,$-0.02,1045857,Trash
2025-07-30,44,1045861,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 145,,CHG  SALE,63.7,False,$63.70,$63.71,$-0.01,1045861,Trash
2025-07-30,44,1045903,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 366,,CHG  SALE,96.7,False,$96.70,$96.72,$-0.02,1045903,Trash
2025-07-30,44,1045954,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 304,,CHG  SALE,147.8,False,$147.80,$0.00,$147.80,No Match,No Match
2025-07-30,44,1045979,SANDY,96,SOUTHERN SANITATION SERVICE,HEB,#87,,CHG  SALE,418.5,True,$418.50,$418.50,$0.00,1045979,Trash
2025-07-30,44,1045985,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 146,,CHG  SALE,204.6,False,$204.60,$0.00,$204.60,10459858,Trash
2025-07-30,44,1046010,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 126,,CHG  SALE,143.6,False,$143.60,$143.69,$-0.09,1046010,Trash
2025-07-30,44,1046068,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 139,,CHG  SALE,29.7,False,$29.70,$29.76,$-0.06,1046068,Trash
2025-07-30,44,1046107,SANDY,96,SOUTHERN SANITATION SERVICE,HEB,#85,,CHG  SALE,491.9,False,$491.90,$491.97,$-0.07,1046107,Trash
2025-07-30,44,1046113,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 362,,CHG  SALE,322.2,False,$322.20,$322.25,$-0.05,1046113,Trash
2025-07-30,44,1046123,SANDY,96,SOUTHERN SANITATION SERVICE,,#79 297,,CHG  SALE,1247.0,False,"$1,247.00","$1,247.04",$-0.04,1046123,Food
2025-07-30,44,1046157,SANDY,96,SOUTHERN SANITATION SERVICE,WALMART,#87,,CHG  SALE,319.9,False,$319.90,$319.92,$-0.02,1046157,Trash
2025-07-30,44,1046183,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 52,,CHG  SALE,184.1,False,$184.10,$184.14,$-0.04,1046183,Trash
2025-07-30,44,1046204,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 194,,CHG  SALE,45.1,False,$45.10,$45.11,$-0.01,1046204,Trash
2025-07-30,44,1046209,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 59,,CHG  SALE,66.5,True,$66.50,$66.50,$0.00,1046209,Trash
2025-07-30,44,1046231,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 87,,CHG  SALE,66.0,False,$66.00,$66.03,$-0.03,1046231,Trash
2025-07-30,44,1046234,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 17,,CHG  SALE,27.4,False,$27.40,$27.44,$-0.04,1046234,Trash
2025-07-30,44,1046248,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 293,,CHG  SALE,60.9,False,$60.90,$60.92,$-0.02,1046248,Trash
2025-07-30,44,1046253,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 31,,CHG  SALE,158.1,True,$158.10,$158.10,$0.00,1046253,Trash
2025-07-30,44,1046271,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 115,,CHG  SALE,179.9,False,$179.90,$0.00,$179.90,No Match,No Match
2025-07-31,44,1046286,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 143,,CHG  SALE,136.7,False,$136.70,$136.71,$-0.01,1046286,Trash
2025-07-31,44,1046300,ROSIE,96,SOUTHERN SANITATION SERVICE,,#85 123,,CHG  SALE,80.4,False,$80.40,$80.45,$-0.05,1046300,Trash
2025-07-31,44,1046318,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 32,,CHG  SALE,137.6,False,$137.60,$137.64,$-0.04,1046318,Trash
2025-07-31,44,1046320,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 125,,CHG  SALE,52.0,False,$52.00,$52.08,$-0.08,1046320,Trash
2025-07-31,44,1046393,ROSIE,96,SOUTHERN SANITATION SERVICE,HEB,#85,,CHG  SALE,459.8,False,$459.80,$459.89,$-0.09,1046393,Trash
2025-07-31,44,1046401,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 122,,CHG  SALE,141.3,False,$141.30,$141.36,$-0.06,1046401,Trash
2025-07-31,44,1046412,ROSIE,96,SOUTHERN SANITATION SERVICE,HEB,LS-3,,CHG  SALE,591.9,False,$591.90,$591.95,$-0.05,1046412,Trash
2025-07-31,44,1046425,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 330,,CHG  SALE,98.5,False,$98.50,$98.58,$-0.08,1046425,Trash
2025-07-31,44,1046442,ROSIE,96,SOUTHERN SANITATION SERVICE,,#93 329,,CHG  SALE,59.5,False,$59.50,$59.52,$-0.02,1046442,Trash
2025-07-31,44,1046455,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 371,,CHG  SALE,56.2,False,$56.20,$56.27,$-0.07,1046455,Trash
2025-07-31,44,1046468,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 326,,CHG  SALE,112.5,False,$112.50,$112.53,$-0.03,1046468,Trash
2025-07-31,44,1046487,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 371,,CHG  SALE,202.2,False,$202.20,$202.28,$-0.08,1046487,Trash
2025-07-31,44,1046512,ROSIE,96,SOUTHERN SANITATION SERVICE,,LS-3 93,,CHG  SALE,7.4,False,$7.40,$7.44,$-0.04,1046512,Trash
2025-07-31,44,1046539,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 35,,CHG  SALE,130.2,True,$130.20,$130.20,$0.00,1046539,Trash
2025-07-31,44,1046551,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 153,,CHG  SALE,153.9,False,$153.90,$0.00,$153.90,No Match,No Match
2025-07-31,44,1046568,WIZARD,96,SOUTHERN SANITATION SERVICE,,#93 9,,CHG  SALE,329.6,False,$329.60,$329.69,$-0.09,1046568,Trash
2025-07-31,44,1046574,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 212,,CHG  SALE,17.6,False,$17.60,$17.67,$-0.07,1046574,Trash
2025-07-31,44,1046632,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 153,,CHG  SALE,178.1,True,$178.10,$178.10,$0.00,1046632,Trash
2025-07-31,44,1046642,SANDY,96,SOUTHERN SANITATION SERVICE,LOWES,#79,,CHG  SALE,283.6,False,$283.60,$283.65,$-0.05,1046642,Trash
2025-07-31,44,1046653,WIZARD,96,SOUTHERN SANITATION SERVICE,,LS-3 106,,CHG  SALE,169.7,False,$169.70,$169.73,$-0.03,1046653,Trash
2025-07-31,44,1046668,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 144,,CHG  SALE,68.3,False,$68.30,$68.36,$-0.06,1046668,Trash
2025-07-31,44,1046683,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 220,,CHG  SALE,44.6,False,$44.60,$44.64,$-0.04,1046683,Trash
2025-07-31,44,1046715,SANDY,96,SOUTHERN SANITATION SERVICE,,LS-3 241,,CHG  SALE,66.0,False,$66.00,$66.03,$-0.03,1046715,Trash
2025-07-31,44,1046726,SANDY,96,SOUTHERN SANITATION SERVICE,,#93 145,,CHG  SALE,226.4,False,$226.40,$226.46,$-0.06,1046726,Trash
2025-07-31,44,1046739,WIZARD,96,SOUTHERN SANITATION SERVICE,,#87 17,,CHG  SALE,32.5,False,$32.50,$32.55,$-0.05,1046739,Trash
2025-07-31,44,1046748,WIZARD,96,SOUTHERN SANITATION SERVICE,,#79 12,,CHG  SALE,174.8,False,$174.80,$174.84,$-0.04,1046748,Trash
2025-07-31,44,1046762,WIZARD,96,SOUTHERN SANITATION SERVICE,,#85 378,,CHG  SALE,73.9,False,$73.90,$73.94,$-0.04,1046762,Trash
2025-07-31,44,1046781,WIZARD,96,SOUTHERN SANITATION SERVICE,,#94 206,,CHG  SALE,43.2,False,$43.20,$43.25,$-0.05,1046781,Trash
2025-07-01,44,1032053,ROSIE,98,S.S.S. MINI ROLL-OFF,,#82 081,,CHG  SALE,41.8,False,$41.80,$41.85,$-0.05,1032053,Trash
2025-07-01,44,1032108,ROSIE,98,S.S.S. MINI ROLL-OFF,,#82 065,,CHG  SALE,668.9,False,$668.90,$0.00,$668.90,No Match,No Match
2025-07-01,44,1032158,ROSIE,98,S.S.S. MINI ROLL-OFF,,LS-4 032,,CHG  SALE,88.8,False,$88.80,$88.82,$-0.02,1032158,Trash
2025-07-02,44,1032366,ROSIE,98,S.S.S. MINI ROLL-OFF,,LS-4 020,,CHG  SALE,58.1,False,$58.10,$12.50,$45.60,1032366,Tires
2025-07-02,44,1032380,ROSIE,98,S.S.S. MINI ROLL-OFF,,LS-4 036,,CHG  SALE,287.3,False,$287.30,$287.37,$-0.07,1032380,Trash
2025-07-02,44,1032515,SANDY,98,S.S.S. MINI ROLL-OFF,,LS-4 060,,CHG  SALE,30.2,False,$30.20,$30.23,$-0.03,1032515,Trash
2025-07-03,44,1032650,SANDY,98,S.S.S. MINI ROLL-OFF,,LS-4 089,,CHG  SALE,124.1,False,$124.10,$124.16,$-0.06,1032650,Trash
2025-07-04,44,1033075,WIZARD,98,S.S.S. MINI ROLL-OFF,,#82 035,,CHG  SALE,167.4,True,$167.40,$167.40,$0.00,1033075,Trash
2025-07-05,44,1033393,SANDY,98,S.S.S. MINI ROLL-OFF,,LS-4 073,,CHG  SALE,123.2,False,$123.20,$123.23,$-0.03,1033393,Trash
2025-07-05,44,1033534,SANDY,98,S.S.S. MINI ROLL-OFF,,#79 039,,CHG  SALE,35.3,False,$35.30,$35.34,$-0.04,1033534,Trash
2025-07-07,44,1033771,SANDY,98,S.S.S. MINI ROLL-OFF,,LS-4 081,,CHG  SALE,694.9,False,$694.90,$694.97,$-0.07,1033771,Food
2025-07-08,44,1034627,ROSIE,98,S.S.S. MINI ROLL-OFF,,#93 071,,CHG  SALE,35.3,False,$35.30,$35.34,$-0.04,1034627,Trash
2025-07-09,44,1035232,SANDY,98,S.S.S. MINI ROLL-OFF,,LS-4 035,,CHG  SALE,64.1,False,$64.10,$64.17,$-0.07,1035232,Trash
2025-07-09,44,1035640,ROSIE,98,S.S.S. MINI ROLL-OFF,,LS-4 015,,CHG  SALE,57.2,True,$57.20,$57.20,$0.00,1035640,Trash
2025-07-10,44,1035817,ROSIE,98,S.S.S. MINI ROLL-OFF,,LS-4 089,,CHG  SALE,148.8,True,$148.80,$148.80,$0.00,1035817,Trash
2025-07-10,44,1036071,SANDY,98,S.S.S. MINI ROLL-OFF,,LS-4 000,,CHG  SALE,34.4,False,$34.40,$34.41,$-0.01,1036071,Trash
2025-07-11,44,1036500,SANDY,98,S.S.S. MINI ROLL-OFF,,#94 022,,CHG  SALE,112.5,False,$112.50,$112.53,$-0.03,1036500,Trash
2025-07-11,44,1036780,ROSIE,98,S.S.S. MINI ROLL-OFF,,#94 033,,CHG  SALE,40.9,False,$40.90,$40.92,$-0.02,1036780,Trash
2025-07-12,44,1036866,ROSIE,98,S.S.S. MINI ROLL-OFF,,#82 069,,CHG  SALE,33.4,False,$33.40,$33.48,$-0.08,1036866,Trash
2025-07-12,44,1036959,ROSIE,98,S.S.S. MINI ROLL-OFF,,#82 073,,CHG  SALE,863.8,False,$863.80,$863.84,$-0.04,1036959,Food
2025-07-12,44,1037066,ROSIE,98,S.S.S. MINI ROLL-OFF,,#82 067,,CHG  SALE,12.0,False,$12.00,$12.09,$-0.09,1037066,Trash
2025-07-15,44,1038171,SANDY,98,S.S.S. MINI ROLL-OFF,,LS-3 069,,CHG  SALE,305.2,False,$305.20,$305.27,$-0.07,1038171,Food
2025-07-15,44,1038248,SANDY,98,S.S.S. MINI ROLL-OFF,,LS-3 015,,CHG  SALE,42.3,False,$42.30,$42.32,$-0.02,1038248,Trash
2025-07-15,44,1038350,SANDY,98,S.S.S. MINI ROLL-OFF,,LS-3 075,,CHG  SALE,86.9,False,$86.90,$86.96,$-0.06,1038350,Trash
2025-07-15,44,1038394,SANDY,98,S.S.S. MINI ROLL-OFF,,LS-3 073,,CHG  SALE,33.9,False,$33.90,$33.95,$-0.05,1038394,Trash
2025-07-15,44,1038537,ROSIE,98,S.S.S. MINI ROLL-OFF,,LS-3 020,,CHG  SALE,249.7,False,$249.70,$249.71,$-0.01,1038537,Trash
2025-07-16,44,1038773,NORMA,98,S.S.S. MINI ROLL-OFF,,LS-3 081,,CHG  SALE,23.2,False,$23.20,$23.25,$-0.05,1038773,Trash
2025-07-16,44,1038799,NORMA,98,S.S.S. MINI ROLL-OFF,,LS-3 069,,CHG  SALE,50.6,False,$50.60,$50.69,$-0.09,1038799,Trash
2025-07-16,44,1039142,NORMA,98,S.S.S. MINI ROLL-OFF,,LS-3 048,,CHG  SALE,49.2,False,$49.20,$49.29,$-0.09,1039142,Trash
2025-07-17,44,1039602,SANDY,98,S.S.S. MINI ROLL-OFF,,LS-3 067,,CHG  SALE,26.0,False,$26.00,$26.04,$-0.04,1039602,Trash
2025-07-17,44,1039772,WIZARD,98,S.S.S. MINI ROLL-OFF,,#82 071,,CHG  SALE,32.5,False,$32.50,$32.55,$-0.05,1039772,Trash
2025-07-17,44,1039921,WIZARD,98,S.S.S. MINI ROLL-OFF,,#82 000,,CHG  SALE,29.7,False,$29.70,$29.76,$-0.06,1039921,Trash
2025-07-18,44,1039975,ROSIE,98,S.S.S. MINI ROLL-OFF,,#82 058,,CHG  SALE,45.1,False,$45.10,$45.11,$-0.01,1039975,Trash
2025-07-18,44,1040363,SANDY,98,S.S.S. MINI ROLL-OFF,,LS-3 042,,CHG  SALE,41.3,False,$41.30,$41.39,$-0.09,1040363,Trash
2025-07-18,44,1040472,SANDY,98,S.S.S. MINI ROLL-OFF,,LS-3 073,,CHG  SALE,30.6,False,$30.60,$30.69,$-0.09,1040472,Trash
2025-07-19,44,1040637,SANDY,98,S.S.S. MINI ROLL-OFF,,LS-3 069,,CHG  SALE,23.2,False,$23.20,$0.00,$23.20,No Match,No Match
2025-07-19,44,1040944,SANDY,98,S.S.S. MINI ROLL-OFF,,#79 091,,CHG  SALE,90.2,False,$90.20,$90.21,$-0.01,1040944,Trash
2025-07-21,44,1041761,ROSIE,98,S.S.S. MINI ROLL-OFF,,#79 015,,CHG  SALE,45.5,False,$45.50,$45.57,$-0.07,1041761,Trash
2025-07-21,44,1041807,SANDY,98,S.S.S. MINI ROLL-OFF,,#94 073,,CHG  SALE,31.6,False,$31.60,$31.62,$-0.02,1041807,Trash
2025-07-22,44,1041907,SANDY,98,S.S.S. MINI ROLL-OFF,,LS-3 035,,CHG  SALE,1262.2,True,"$1,262.20","$1,262.20",$0.00,1041907,Food
2025-07-23,44,1042471,ROSIE,98,S.S.S. MINI ROLL-OFF,,LS-3 066,,CHG  SALE,23.7,False,$23.70,$23.72,$-0.02,1042471,Trash
2025-07-23,44,1042994,ROSIE,98,S.S.S. MINI ROLL-OFF,,LS-3 060,,CHG  SALE,42.7,False,$42.70,$42.78,$-0.08,1042994,Trash
2025-07-24,44,1043539,ROSIE,98,S.S.S. MINI ROLL-OFF,,LS-3 085,,CHG  SALE,38.1,False,$38.10,$38.13,$-0.03,1043539,Trash
2025-07-25,44,1043691,SANDY,98,S.S.S. MINI ROLL-OFF,,LS-3 026,,CHG  SALE,42.3,False,$42.30,$0.00,$42.30,No Match,No Match
2025-07-25,44,1043850,SANDY,98,S.S.S. MINI ROLL-OFF,,LS-3 035,,CHG  SALE,4.6,False,$4.60,$4.65,$-0.05,1043850,Trash
2025-07-25,44,1043861,SANDY,98,S.S.S. MINI ROLL-OFF,,#79 020,,CHG  SALE,113.0,True,$113.00,$113.00,$0.00,1043861,Trash
2025-07-26,44,1044082,WIZARD,98,S.S.S. MINI ROLL-OFF,,#82 085,,CHG  SALE,13.4,False,$13.40,$13.49,$-0.09,1044082,Trash
2025-07-26,44,1044131,WIZARD,98,S.S.S. MINI ROLL-OFF,,#82 071,,CHG  SALE,200.4,False,$200.40,$200.42,$-0.02,1044131,Trash
2025-07-26,44,1044168,WIZARD,98,S.S.S. MINI ROLL-OFF,,#82 089,,CHG  SALE,39.9,False,$39.90,$0.00,$39.90,No Match,No Match
2025-07-28,44,1045070,ROSIE,98,S.S.S. MINI ROLL-OFF,,LS-3 081,,CHG  SALE,1138.7,False,"$1,138.70","$1,138.79",$-0.09,1045070,Food
2025-07-28,44,1045085,SANDY,98,S.S.S. MINI ROLL-OFF,,#94 047,,CHG  SALE,41.8,False,$41.80,$41.85,$-0.05,1045085,Trash
2025-07-28,44,1045144,ROSIE,98,S.S.S. MINI ROLL-OFF,,LS-3 079,,CHG  SALE,60.4,False,$60.40,$60.45,$-0.05,1045144,Trash
2025-07-29,44,1045168,WIZARD,98,S.S.S. MINI ROLL-OFF,,#82 089,,CHG  SALE,9.7,False,$9.70,$9.77,$-0.07,1045168,Trash
2025-07-29,44,1045347,WIZARD,98,S.S.S. MINI ROLL-OFF,,#82 073,,CHG  SALE,229.2,False,$229.20,$229.25,$-0.05,1045347,Trash
2025-07-29,44,1045495,WIZARD,98,S.S.S. MINI ROLL-OFF,,#82 065,,CHG  SALE,76.7,False,$76.70,$76.73,$-0.03,1045495,Trash
2025-07-29,44,1045589,WIZARD,98,S.S.S. MINI ROLL-OFF,,#82 089,,CHG  SALE,203.2,False,$203.20,$203.21,$-0.01,1045589,Trash
2025-07-29,44,1045679,WIZARD,98,S.S.S. MINI ROLL-OFF,,#82 030,,CHG  SALE,276.6,False,$276.60,$0.00,$276.60,No Match,No Match
2025-07-30,44,1045807,SANDY,98,S.S.S. MINI ROLL-OFF,,#82 039,,CHG  SALE,56.2,False,$56.20,$56.27,$-0.07,1045807,Trash
2025-07-30,44,1045876,WIZARD,98,S.S.S. MINI ROLL-OFF,,#82 065,,CHG  SALE,214.3,False,$214.30,$214.37,$-0.07,1045876,Trash
2025-07-30,44,1045961,WIZARD,98,S.S.S. MINI ROLL-OFF,,#82 020,,CHG  SALE,12.0,False,$12.00,$12.09,$-0.09,1045961,Trash
2025-07-30,44,1046108,WIZARD,98,S.S.S. MINI ROLL-OFF,,#82 015,,CHG  SALE,16.2,False,$16.20,$16.28,$-0.08,1046108,Trash
2025-07-31,44,1046350,WIZARD,98,S.S.S. MINI ROLL-OFF,,#82 025,,CHG  SALE,112.5,False,$112.50,$112.53,$-0.03,1046350,Trash
2025-07-31,44,1046605,SANDY,98,S.S.S. MINI ROLL-OFF,,#82 065,,CHG  SALE,15.3,False,$15.30,$15.35,$-0.05,1046605,Trash
